hmin3, hmax3, hmed3, mmin3, mmax3, mmed3
85, 102, 89, 81, 87, 85
92, 107, 95, 81, 87, 83
89, 96, 93, 81, 88, 85
85, 99, 89, 81, 88, 85
83, 91, 88, 81, 94, 85
92, 99, 95, 81, 88, 85
89, 103, 93, 81, 88, 85
85, 94, 89, 81, 93, 85
83, 91, 87, 81, 87, 85
92, 106, 95, 81, 87, 83
89, 97, 93, 81, 94, 85
85, 92, 88, 81, 95, 85
83, 96, 85, 81, 88, 85
93, 107, 102, 81, 88, 85
89, 97, 93, 81, 87, 85
85, 99, 89, 81, 88, 85
83, 97, 87, 81, 93, 85
83, 91, 87, 81, 87, 85
83, 98, 88, 81, 88, 85
89, 104, 93, 81, 87, 85
91, 98, 95, 81, 87, 83
83, 97, 87, 81, 88, 85
85, 100, 89, 81, 95, 85
89, 98, 93, 81, 97, 85
91, 105, 95, 81, 88, 85
83, 91, 87, 81, 95, 85
83, 93, 87, 81, 88, 85
89, 101, 92, 81, 87, 85
93, 99, 96, 81, 93, 84
83, 91, 87, 81, 88, 85
85, 99, 89, 81, 88, 85
89, 98, 93, 81, 95, 85
91, 100, 95, 81, 89, 85
85, 98, 89, 81, 87, 85
83, 90, 87, 81, 95, 85
91, 100, 95, 81, 87, 83
89, 103, 93, 81, 87, 85
85, 100, 91, 81, 94, 85
85, 93, 89, 81, 87, 85
92, 105, 95, 81, 89, 85
89, 98, 93, 81, 94, 85
85, 91, 88, 81, 87, 85
81, 96, 86, 81, 87, 85
93, 101, 97, 81, 87, 83
89, 97, 93, 81, 88, 85
85, 102, 95, 81, 88, 85
83, 91, 87, 81, 95, 90
92, 100, 95, 81, 88, 85
89, 103, 93, 81, 88, 85
92, 100, 95, 81, 95, 85
89, 99, 95, 81, 88, 85
85, 99, 89, 81, 88, 85
83, 97, 87, 81, 95, 85
92, 99, 95, 81, 93, 84
89, 102, 92, 81, 88, 85
85, 92, 88, 81, 94, 85
81, 97, 87, 81, 88, 85
92, 106, 95, 81, 95, 85
89, 99, 93, 81, 95, 85
85, 93, 89, 81, 87, 85
83, 97, 87, 81, 87, 85
92, 100, 95, 81, 87, 83
89, 97, 93, 81, 87, 85
85, 99, 95, 81, 88, 85
83, 90, 85, 81, 94, 85
89, 97, 93, 81, 87, 85
91, 105, 95, 81, 96, 85
83, 91, 87, 81, 95, 85
85, 95, 91, 81, 88, 85
89, 104, 93, 81, 87, 85
91, 98, 95, 81, 95, 85
83, 92, 87, 81, 88, 85
83, 99, 89, 81, 88, 85
89, 97, 93, 81, 93, 85
91, 99, 95, 81, 88, 85
83, 97, 87, 81, 87, 85
85, 93, 89, 81, 88, 85
89, 96, 93, 81, 88, 85
91, 107, 95, 81, 87, 83
83, 91, 87, 81, 87, 85
83, 99, 89, 81, 87, 85
85, 99, 89, 81, 87, 85
83, 91, 87, 81, 88, 85
92, 106, 95, 81, 87, 85
89, 112, 95, 81, 88, 85
85, 91, 88, 81, 95, 85
83, 90, 86, 81, 88, 85
91, 107, 95, 81, 87, 83
89, 103, 93, 81, 95, 89
85, 93, 89, 81, 88, 85
83, 97, 87, 81, 88, 85
92, 99, 95, 81, 95, 85
89, 97, 93, 81, 88, 85
85, 97, 88, 81, 88, 85
83, 90, 85, 81, 95, 85
93, 99, 96, 81, 88, 83
89, 104, 92, 81, 87, 85
83, 91, 87, 81, 95, 85
85, 93, 89, 81, 88, 85
89, 105, 93, 81, 88, 85
91, 98, 95, 81, 93, 85
83, 90, 86, 81, 88, 85
83, 99, 89, 81, 88, 85
89, 96, 92, 81, 88, 85
91, 99, 95, 81, 87, 83
83, 97, 87, 81, 87, 85
85, 93, 89, 81, 87, 85
89, 104, 93, 81, 87, 84
91, 105, 95, 81, 89, 85
83, 89, 85, 81, 88, 85
83, 99, 88, 81, 88, 85
89, 96, 92, 81, 94, 85
91, 99, 95, 81, 87, 83
85, 101, 89, 81, 88, 85
83, 97, 87, 81, 94, 85
93, 99, 95, 81, 88, 85
89, 103, 93, 81, 87, 85
85, 91, 88, 81, 95, 85
83, 89, 86, 81, 88, 85
91, 105, 95, 81, 87, 83
89, 95, 92, 81, 95, 85
85, 93, 89, 81, 87, 85
83, 97, 87, 81, 87, 85
92, 99, 95, 81, 95, 85
89, 97, 93, 81, 87, 85
85, 97, 87, 81, 88, 85
83, 90, 85, 81, 95, 85
91, 99, 95, 81, 87, 85
89, 103, 92, 81, 88, 85
83, 91, 87, 81, 95, 85
85, 93, 89, 81, 88, 85
89, 105, 94, 81, 88, 85
91, 99, 95, 81, 97, 85
83, 89, 85, 81, 88, 85
83, 99, 88, 81, 87, 85
89, 95, 93, 81, 95, 85
91, 98, 95, 81, 87, 83
83, 97, 87, 81, 88, 85
85, 93, 89, 81, 95, 85
89, 107, 93, 81, 88, 85
91, 105, 95, 81, 89, 85
83, 97, 86, 81, 95, 85
85, 108, 89, 81, 88, 85
89, 103, 93, 81, 87, 85
91, 105, 95, 81, 87, 83
92, 99, 95, 81, 89, 85
89, 103, 93, 81, 88, 85
85, 101, 89, 81, 87, 85
83, 91, 87, 81, 87, 85
91, 106, 95, 81, 87, 83
89, 103, 93, 81, 94, 85
85, 99, 88, 81, 95, 85
83, 99, 87, 81, 89, 85
92, 105, 95, 81, 88, 85
89, 104, 93, 81, 95, 85
85, 92, 89, 81, 87, 85
83, 97, 87, 81, 88, 85
92, 99, 95, 81, 93, 84
89, 96, 92, 81, 87, 85
85, 97, 88, 81, 88, 85
81, 90, 85, 81, 95, 85
89, 96, 93, 81, 88, 85
91, 117, 102, 81, 95, 85
83, 91, 87, 81, 95, 85
85, 101, 89, 81, 88, 85
89, 102, 92, 81, 87, 85
91, 98, 95, 81, 95, 85
83, 93, 89, 81, 88, 85
83, 97, 88, 81, 87, 84
89, 97, 93, 81, 95, 85
91, 99, 95, 81, 88, 85
83, 97, 87, 81, 88, 85
85, 93, 89, 81, 95, 85
89, 96, 92, 81, 88, 85
91, 111, 95, 81, 87, 83
83, 91, 86, 81, 95, 85
83, 91, 87, 81, 87, 84
83, 97, 87, 81, 88, 85
87, 94, 91, 81, 95, 85
89, 96, 92, 81, 87, 85
91, 105, 95, 81, 88, 83
83, 97, 89, 81, 95, 85
85, 93, 89, 81, 88, 85
89, 103, 93, 81, 88, 85
91, 99, 95, 81, 88, 85
83, 92, 87, 81, 88, 85
83, 99, 88, 81, 87, 85
89, 96, 93, 81, 87, 85
91, 108, 97, 81, 87, 83
83, 97, 87, 81, 88, 85
85, 93, 89, 81, 95, 85
89, 97, 93, 81, 88, 85
91, 105, 95, 81, 88, 85
85, 94, 89, 81, 95, 85
83, 91, 87, 81, 87, 85
91, 107, 95, 81, 87, 83
89, 96, 92, 81, 88, 85
85, 93, 89, 81, 88, 85
83, 97, 87, 81, 88, 85
92, 99, 95, 81, 89, 85
89, 103, 93, 81, 88, 85
85, 98, 89, 81, 95, 85
81, 89, 85, 81, 88, 85
92, 107, 95, 81, 93, 83
89, 103, 92, 81, 93, 85
85, 93, 89, 81, 88, 85
83, 101, 89, 81, 88, 85
92, 99, 95, 81, 95, 85
89, 97, 93, 81, 88, 85
89, 103, 93, 81, 87, 85
91, 99, 95, 81, 94, 85
83, 91, 87, 81, 87, 85
85, 99, 89, 81, 88, 85
91, 97, 93, 81, 95, 85
91, 107, 95, 81, 97, 85
83, 91, 87, 81, 88, 85
85, 99, 89, 81, 88, 85
89, 105, 92, 81, 88, 85
91, 106, 95, 81, 87, 83
83, 97, 86, 81, 87, 85
83, 92, 87, 81, 95, 85
89, 97, 93, 81, 87, 85
91, 107, 95, 81, 88, 85
83, 91, 87, 81, 88, 85
85, 93, 89, 81, 88, 85
92, 105, 95, 81, 87, 83
89, 96, 92, 81, 88, 85
85, 99, 89, 81, 87, 85
83, 97, 86, 81, 87, 85
91, 99, 95, 81, 89, 85
89, 103, 93, 81, 88, 85
85, 99, 89, 81, 95, 85
83, 91, 87, 81, 88, 85
92, 105, 95, 81, 87, 83
89, 111, 94, 81, 93, 85
85, 93, 88, 81, 88, 85
83, 97, 86, 81, 88, 85
92, 100, 95, 81, 95, 85
90, 105, 100, 83, 97, 91
85, 94, 91, 81, 87, 85
83, 97, 87, 81, 87, 85
92, 99, 95, 81, 93, 84
89, 96, 92, 81, 87, 85
85, 97, 89, 81, 88, 85
83, 91, 87, 81, 95, 85
91, 99, 95, 81, 88, 85
89, 104, 93, 81, 88, 85
85, 93, 89, 81, 95, 85
83, 91, 87, 81, 87, 85
91, 110, 95, 81, 87, 83
89, 96, 92, 81, 95, 85
85, 91, 87, 81, 87, 85
83, 95, 86, 81, 87, 85
92, 99, 95, 81, 91, 85
89, 97, 93, 81, 96, 85
85, 101, 89, 81, 87, 85
83, 91, 87, 81, 95, 85
89, 95, 92, 81, 88, 85
91, 105, 95, 81, 87, 83
83, 91, 86, 81, 88, 85
83, 91, 88, 81, 88, 85
89, 103, 93, 81, 87, 85
91, 99, 95, 81, 89, 85
83, 97, 87, 81, 95, 85
85, 99, 89, 81, 88, 85
89, 95, 92, 81, 95, 85
91, 99, 95, 81, 87, 83
83, 96, 87, 81, 88, 85
83, 92, 88, 81, 93, 85
89, 97, 93, 81, 87, 85
91, 105, 95, 81, 88, 85
83, 91, 87, 81, 88, 85
85, 99, 89, 81, 88, 85
85, 99, 89, 81, 88, 85
81, 89, 85, 81, 88, 85
92, 105, 95, 81, 87, 83
89, 103, 93, 81, 88, 85
85, 100, 89, 81, 87, 85
83, 91, 87, 81, 88, 85
91, 105, 95, 81, 88, 85
89, 97, 93, 81, 105, 91
85, 91, 87, 81, 87, 85
81, 95, 86, 81, 88, 85
92, 99, 95, 81, 87, 83
89, 103, 92, 81, 88, 85
85, 99, 89, 81, 93, 85
83, 91, 87, 81, 88, 85
92, 105, 95, 81, 95, 85
89, 105, 93, 81, 88, 85
83, 97, 86, 81, 95, 85
83, 91, 88, 81, 88, 85
89, 103, 93, 81, 88, 85
91, 105, 95, 81, 94, 84
83, 93, 89, 81, 88, 85
85, 99, 89, 81, 87, 85
89, 97, 93, 81, 88, 85
93, 99, 96, 81, 89, 85
83, 95, 87, 81, 88, 85
83, 92, 87, 81, 88, 85
89, 103, 92, 81, 88, 85
91, 106, 97, 81, 88, 83
83, 90, 87, 81, 88, 85
85, 99, 89, 81, 88, 85
89, 103, 93, 81, 93, 85
91, 101, 95, 81, 89, 85
89, 105, 93, 81, 88, 85
91, 99, 95, 81, 95, 85
83, 92, 87, 81, 88, 85
85, 99, 89, 81, 88, 85
89, 96, 92, 81, 95, 85
91, 99, 95, 81, 87, 83
83, 97, 87, 81, 87, 85
83, 92, 87, 81, 97, 85
89, 105, 94, 81, 95, 85
91, 100, 95, 81, 89, 85
83, 97, 87, 81, 88, 85
85, 93, 89, 81, 87, 85
89, 103, 92, 81, 87, 85
91, 105, 95, 81, 87, 83
83, 91, 86, 81, 88, 85
85, 99, 88, 81, 87, 85
91, 104, 95, 81, 95, 85
89, 97, 93, 81, 88, 85
85, 99, 89, 81, 87, 85
83, 91, 87, 81, 97, 85
93, 101, 97, 81, 87, 85
89, 102, 92, 81, 88, 85
85, 91, 88, 81, 88, 85
81, 90, 85, 81, 88, 85
93, 105, 95, 81, 88, 85
91, 99, 95, 81, 95, 85
85, 93, 89, 81, 88, 85
83, 97, 87, 81, 87, 85
93, 99, 95, 81, 94, 85
89, 97, 92, 81, 87, 85
85, 99, 88, 81, 88, 85
81, 91, 85, 81, 95, 85
83, 91, 87, 81, 95, 85
85, 101, 91, 81, 88, 85
89, 97, 93, 81, 95, 85
91, 100, 95, 81, 88, 85
83, 97, 87, 81, 88, 85
83, 92, 88, 81, 95, 85
89, 95, 92, 81, 88, 85
91, 106, 95, 81, 87, 83
83, 91, 87, 81, 94, 85
85, 93, 89, 81, 88, 85
89, 104, 93, 81, 94, 85
91, 99, 95, 81, 95, 85
85, 93, 89, 81, 88, 85
85, 99, 89, 81, 88, 85
89, 96, 92, 81, 95, 85
91, 99, 95, 81, 87, 83
85, 99, 89, 81, 87, 85
83, 91, 87, 81, 88, 85
91, 100, 95, 81, 88, 85
89, 103, 93, 81, 95, 85
85, 93, 89, 81, 88, 85
83, 97, 85, 81, 88, 85
91, 107, 95, 81, 87, 83
89, 96, 93, 81, 87, 85
85, 99, 89, 81, 88, 85
83, 97, 87, 81, 94, 85
92, 99, 95, 81, 95, 91
91, 99, 95, 81, 87, 85
85, 99, 89, 81, 87, 85
81, 90, 85, 81, 89, 85
92, 105, 95, 81, 87, 83
89, 113, 93, 81, 87, 85
92, 106, 95, 81, 95, 85
89, 97, 93, 81, 89, 85
85, 100, 89, 81, 95, 85
83, 91, 87, 81, 95, 85
91, 98, 95, 81, 87, 83
89, 105, 92, 81, 87, 85
85, 91, 88, 81, 95, 85
81, 90, 85, 81, 88, 85
92, 105, 95, 81, 89, 85
89, 97, 93, 81, 95, 85
85, 93, 89, 81, 88, 85
83, 97, 87, 81, 88, 85
92, 99, 95, 81, 87, 83
89, 97, 92, 81, 88, 85
85, 98, 88, 81, 87, 85
83, 89, 85, 81, 99, 85
89, 106, 93, 81, 87, 85
91, 105, 95, 81, 89, 85
83, 91, 87, 81, 93, 85
85, 125, 89, 81, 87, 85
89, 105, 95, 81, 88, 85
91, 99, 95, 81, 95, 85
83, 89, 85, 81, 87, 85
85, 99, 88, 81, 87, 85
89, 97, 93, 81, 95, 85
91, 105, 95, 81, 88, 85
83, 97, 87, 81, 89, 85
85, 93, 89, 81, 95, 85
89, 96, 92, 81, 93, 85
91, 112, 101, 81, 87, 83
83, 89, 85, 81, 99, 85
83, 91, 88, 81, 88, 85
85, 101, 89, 81, 88, 85
83, 91, 87, 81, 88, 85
91, 99, 95, 81, 88, 85
89, 103, 93, 81, 87, 85
85, 92, 88, 81, 88, 85
83, 95, 85, 81, 88, 85
91, 107, 95, 81, 87, 83
89, 97, 93, 81, 88, 85
85, 99, 89, 81, 88, 85
83, 97, 87, 81, 95, 85
92, 99, 95, 81, 89, 85
89, 105, 93, 81, 87, 85
85, 100, 89, 81, 95, 85
83, 89, 85, 81, 95, 85
92, 100, 95, 81, 87, 83
89, 103, 92, 81, 88, 85
83, 91, 87, 81, 88, 85
85, 101, 89, 81, 88, 85
89, 103, 93, 81, 88, 85
91, 98, 95, 81, 88, 85
83, 96, 86, 81, 87, 85
83, 99, 89, 81, 87, 85
89, 96, 93, 81, 88, 85
91, 106, 95, 81, 87, 83
85, 97, 89, 81, 88, 85
85, 93, 89, 81, 88, 85
89, 103, 93, 81, 88, 85
91, 104, 95, 81, 94, 85
83, 90, 85, 81, 88, 85
85, 99, 88, 81, 88, 85
89, 96, 92, 81, 97, 85
91, 100, 95, 81, 87, 83
89, 102, 93, 81, 88, 85
91, 100, 97, 81, 93, 85
83, 89, 86, 81, 88, 85
83, 99, 88, 81, 87, 85
89, 96, 93, 81, 94, 85
91, 99, 95, 81, 89, 85
83, 99, 93, 81, 88, 85
85, 99, 89, 81, 87, 85
89, 97, 93, 81, 88, 85
91, 106, 95, 81, 88, 83
83, 97, 87, 81, 87, 85
85, 98, 89, 81, 87, 85
89, 105, 93, 81, 88, 85
91, 105, 95, 81, 88, 85
83, 93, 87, 81, 88, 85
85, 99, 89, 81, 87, 85
91, 105, 95, 81, 93, 83
89, 96, 93, 81, 87, 85
85, 99, 89, 81, 87, 85
83, 95, 87, 81, 95, 85
93, 100, 95, 81, 88, 85
89, 103, 93, 81, 88, 85
85, 93, 89, 81, 95, 85
83, 91, 87, 81, 88, 85
91, 105, 95, 81, 87, 83
89, 97, 92, 81, 96, 85
85, 92, 88, 81, 87, 85
83, 95, 85, 81, 88, 85
92, 101, 95, 81, 88, 85
89, 99, 93, 81, 88, 85
85, 101, 89, 81, 97, 91
83, 91, 87, 81, 95, 85
83, 89, 85, 81, 87, 85
83, 99, 89, 81, 87, 85
89, 105, 93, 81, 95, 85
91, 99, 95, 81, 87, 83
83, 97, 87, 81, 87, 85
85, 95, 89, 81, 95, 85
89, 97, 93, 81, 88, 85
91, 106, 95, 81, 89, 85
83, 91, 87, 81, 95, 85
83, 92, 88, 81, 88, 85
89, 108, 93, 81, 88, 85
91, 99, 95, 81, 93, 85
83, 99, 87, 81, 88, 85
85, 100, 89, 81, 87, 84
89, 97, 93, 81, 93, 85
93, 101, 97, 81, 88, 85
85, 100, 89, 81, 87, 85
83, 90, 85, 81, 95, 85
93, 101, 95, 81, 88, 83
89, 103, 93, 81, 88, 85
85, 93, 89, 81, 93, 85
83, 93, 87, 81, 88, 85
91, 106, 97, 81, 88, 85
89, 99, 93, 81, 88, 85
85, 100, 89, 81, 95, 85
83, 95, 86, 81, 88, 85
92, 99, 95, 81, 95, 85
89, 96, 92, 81, 88, 85
85, 100, 89, 81, 87, 85
83, 91, 87, 81, 94, 85
92, 100, 95, 81, 88, 85
89, 105, 93, 81, 87, 85
85, 91, 88, 81, 95, 85
83, 90, 86, 81, 87, 85
92, 105, 95, 81, 87, 83
89, 96, 92, 81, 88, 85
87, 95, 91, 81, 88, 85
83, 97, 87, 81, 88, 85
92, 98, 95, 81, 88, 85
89, 103, 93, 81, 88, 85
85, 100, 87, 81, 95, 85
83, 91, 87, 81, 87, 85
92, 106, 95, 81, 87, 83
89, 97, 92, 81, 94, 85
85, 93, 89, 81, 87, 85
83, 97, 87, 81, 88, 85
92, 99, 95, 81, 88, 85
89, 97, 93, 81, 88, 85
83, 95, 87, 81, 95, 85
83, 99, 89, 81, 94, 85
89, 105, 92, 81, 87, 85
91, 105, 95, 81, 87, 83
83, 91, 87, 81, 95, 85
85, 95, 89, 81, 88, 85
89, 115, 93, 81, 88, 85
91, 99, 95, 81, 95, 85
83, 91, 86, 81, 87, 85
83, 97, 88, 81, 88, 85
89, 95, 92, 81, 88, 85
91, 99, 95, 81, 87, 83
83, 97, 87, 81, 88, 85
85, 101, 89, 81, 95, 85
91, 97, 93, 81, 88, 85
91, 104, 95, 81, 103, 85
93, 100, 97, 81, 93, 84
89, 99, 93, 81, 88, 85
85, 98, 89, 81, 88, 85
83, 90, 86, 81, 87, 85
92, 99, 95, 81, 89, 85
89, 105, 93, 81, 88, 85
85, 93, 89, 81, 109, 85
83, 97, 87, 81, 88, 85
92, 107, 96, 81, 87, 83
89, 103, 92, 81, 87, 85
85, 101, 94, 81, 94, 85
83, 92, 87, 81, 88, 85
92, 106, 95, 81, 88, 85
89, 97, 93, 81, 93, 85
85, 94, 89, 81, 88, 85
83, 97, 87, 81, 88, 85
89, 97, 94, 81, 87, 85
91, 99, 95, 81, 88, 83
83, 97, 87, 81, 88, 85
85, 92, 89, 81, 87, 85
89, 104, 93, 81, 88, 85
91, 105, 95, 81, 95, 85
83, 99, 87, 81, 88, 85
85, 99, 89, 81, 88, 85
89, 112, 93, 81, 88, 85
91, 99, 95, 81, 87, 83
83, 97, 87, 81, 88, 85
85, 99, 89, 81, 95, 85
89, 98, 93, 81, 88, 85
91, 105, 95, 81, 88, 85
83, 93, 87, 81, 95, 85
85, 94, 89, 81, 87, 85
83, 97, 87, 81, 87, 85
85, 93, 89, 81, 95, 85
89, 97, 93, 81, 87, 85
91, 99, 95, 81, 88, 85
83, 97, 87, 81, 95, 85
85, 93, 89, 81, 88, 85
89, 101, 92, 81, 88, 85
91, 98, 95, 81, 93, 85
85, 93, 89, 81, 87, 85
85, 99, 89, 81, 88, 85
89, 98, 93, 81, 95, 85
93, 99, 95, 81, 88, 85
83, 95, 86, 81, 88, 85
85, 93, 89, 81, 93, 85
89, 97, 92, 81, 88, 85
91, 105, 95, 81, 87, 83
85, 93, 89, 81, 95, 85
83, 91, 87, 81, 88, 85
91, 105, 95, 81, 88, 85
89, 97, 93, 81, 95, 85
85, 92, 89, 81, 87, 85
83, 96, 86, 81, 88, 85
91, 100, 95, 81, 87, 83
89, 97, 93, 81, 88, 85
85, 99, 89, 81, 88, 85
83, 91, 87, 81, 88, 85
92, 106, 95, 83, 89, 85
89, 104, 93, 81, 88, 85
85, 99, 91, 81, 95, 91
83, 91, 89, 81, 87, 85
92, 105, 95, 81, 87, 83
89, 97, 93, 81, 87, 85
89, 98, 93, 81, 88, 85
91, 115, 95, 81, 88, 85
83, 91, 87, 81, 88, 85
85, 99, 89, 81, 87, 84
89, 102, 93, 81, 88, 85
91, 100, 95, 81, 87, 83
83, 97, 87, 81, 87, 85
85, 92, 88, 81, 87, 85
89, 97, 93, 81, 87, 85
91, 105, 95, 81, 88, 85
83, 91, 87, 81, 88, 85
87, 93, 89, 81, 88, 85
89, 103, 92, 81, 88, 85
91, 100, 95, 81, 93, 85
83, 91, 87, 81, 88, 85
83, 99, 89, 81, 88, 85
92, 101, 95, 83, 95, 85
89, 105, 93, 81, 88, 85
85, 98, 89, 81, 88, 85
83, 93, 87, 81, 95, 85
92, 100, 95, 81, 87, 83
89, 103, 93, 81, 89, 85
85, 100, 89, 81, 129, 89
83, 90, 87, 81, 88, 85
92, 107, 95, 81, 88, 85
89, 97, 93, 81, 93, 85
85, 93, 89, 81, 88, 85
83, 97, 87, 81, 87, 85
92, 99, 95, 81, 93, 84
89, 96, 92, 81, 87, 85
85, 101, 91, 81, 88, 85
81, 90, 85, 81, 95, 85
89, 97, 93, 81, 87, 85
91, 107, 95, 81, 93, 85
83, 93, 89, 81, 93, 85
85, 93, 89, 81, 88, 85
89, 103, 93, 81, 97, 85
91, 99, 95, 81, 95, 84
83, 91, 87, 81, 88, 85
85, 99, 89, 81, 87, 85
89, 99, 95, 81, 88, 85
91, 99, 95, 81, 88, 85
83, 95, 87, 81, 89, 85
85, 94, 89, 81, 87, 85
89, 102, 93, 81, 87, 85
93, 105, 96, 81, 93, 83
83, 91, 87, 81, 95, 85
85, 100, 89, 81, 87, 85
92, 105, 95, 81, 89, 85
89, 97, 93, 81, 88, 85
85, 99, 89, 81, 87, 85
83, 97, 87, 81, 87, 85
91, 98, 95, 81, 87, 83
89, 103, 93, 81, 87, 85
85, 98, 91, 81, 95, 85
83, 91, 86, 81, 87, 85
92, 105, 95, 81, 88, 85
89, 99, 93, 81, 95, 85
85, 95, 91, 81, 88, 85
83, 97, 87, 81, 88, 85
93, 99, 96, 81, 93, 84
89, 95, 92, 81, 88, 85
85, 97, 88, 81, 88, 85
83, 91, 87, 81, 95, 85
83, 92, 87, 81, 88, 85
85, 93, 89, 81, 97, 85
89, 103, 93, 81, 95, 85
91, 99, 95, 81, 89, 85
83, 97, 87, 81, 88, 85
83, 93, 89, 81, 95, 85
89, 97, 93, 81, 88, 85
91, 107, 95, 81, 87, 83
83, 93, 87, 81, 251, 85
87, 96, 91, 81, 88, 85
89, 104, 93, 81, 88, 85
91, 106, 95, 81, 95, 85
83, 89, 85, 81, 88, 85
85, 101, 89, 81, 88, 85
89, 96, 93, 81, 95, 85
91, 99, 95, 81, 87, 83
85, 99, 89, 81, 87, 85
83, 91, 87, 81, 95, 85
93, 101, 97, 81, 89, 85
89, 104, 93, 81, 87, 85
85, 91, 88, 81, 95, 85
83, 89, 86, 81, 88, 85
93, 105, 97, 81, 87, 83
89, 97, 93, 81, 88, 85
85, 93, 89, 81, 87, 85
83, 97, 87, 81, 88, 85
92, 99, 95, 81, 89, 85
89, 106, 93, 81, 88, 85
85, 98, 89, 81, 92, 85
83, 90, 87, 81, 88, 85
91, 115, 97, 81, 88, 83
89, 103, 92, 81, 88, 85
92, 100, 95, 81, 87, 83
89, 105, 93, 81, 88, 85
85, 255, 89, 81, 88, 85
81, 91, 87, 81, 95, 85
92, 99, 95, 81, 88, 85
89, 103, 93, 81, 88, 85
85, 93, 89, 81, 93, 85
83, 91, 87, 81, 88, 85
92, 105, 95, 81, 87, 83
89, 98, 94, 81, 88, 85
85, 97, 87, 81, 88, 85
83, 97, 87, 81, 89, 85
93, 106, 95, 81, 89, 85
89, 106, 93, 81, 88, 85
85, 99, 89, 81, 88, 85
83, 90, 87, 81, 88, 85
89, 103, 92, 81, 87, 85
91, 105, 95, 81, 87, 83
83, 89, 86, 81, 87, 85
85, 101, 88, 81, 88, 85
89, 97, 93, 81, 95, 85
91, 98, 95, 81, 88, 85
83, 99, 87, 81, 100, 85
85, 107, 89, 81, 88, 85
89, 97, 92, 81, 93, 85
91, 99, 95, 81, 87, 83
83, 97, 87, 81, 95, 85
83, 91, 87, 81, 95, 85
89, 98, 93, 81, 87, 85
91, 106, 95, 81, 88, 85
83, 90, 87, 81, 95, 85
85, 94, 89, 81, 87, 85
85, 99, 88, 81, 88, 85
81, 90, 85, 81, 95, 85
91, 99, 95, 81, 87, 83
89, 102, 93, 81, 87, 85
85, 95, 89, 81, 88, 85
83, 91, 87, 81, 87, 85
92, 106, 95, 81, 88, 85
89, 97, 93, 81, 88, 85
85, 98, 87, 81, 87, 85
83, 97, 86, 81, 88, 85
92, 99, 95, 81, 87, 83
89, 103, 92, 81, 87, 85
85, 99, 89, 81, 93, 85
83, 92, 87, 81, 88, 85
92, 105, 95, 81, 89, 85
89, 103, 93, 81, 93, 85
83, 91, 87, 81, 87, 85
85, 98, 88, 81, 87, 85
89, 97, 93, 81, 95, 85
91, 99, 95, 81, 87, 83
83, 99, 88, 81, 87, 85
85, 101, 89, 81, 88, 85
89, 96, 93, 81, 88, 85
91, 104, 95, 81, 89, 85
83, 97, 86, 81, 99, 85
85, 93, 89, 81, 87, 85
89, 103, 92, 81, 87, 85
91, 105, 95, 81, 87, 83
83, 91, 87, 81, 88, 85
85, 101, 89, 81, 87, 85
90, 97, 93, 81, 95, 85
93, 100, 97, 81, 88, 85
83, 95, 86, 81, 87, 85
83, 93, 89, 81, 94, 85
89, 103, 92, 81, 88, 85
91, 105, 95, 81, 87, 83
83, 92, 87, 81, 93, 85
85, 93, 89, 81, 87, 85
89, 104, 93, 81, 87, 85
91, 98, 95, 81, 95, 85
83, 89, 85, 81, 88, 85
83, 99, 88, 81, 88, 85
89, 97, 93, 81, 94, 85
91, 99, 95, 81, 87, 83
83, 99, 87, 81, 97, 85
85, 101, 89, 81, 95, 85
89, 103, 93, 81, 87, 85
91, 105, 95, 81, 89, 85
85, 93, 89, 81, 94, 85
83, 90, 86, 81, 88, 85
92, 107, 95, 81, 87, 83
89, 96, 92, 81, 95, 85
85, 94, 89, 81, 87, 85
83, 97, 87, 81, 88, 85
92, 99, 95, 81, 94, 85
89, 97, 93, 81, 87, 85
85, 99, 88, 81, 95, 85
83, 91, 86, 81, 95, 85
92, 99, 95, 81, 87, 83
89, 103, 92, 81, 88, 85
85, 93, 89, 81, 95, 85
83, 91, 87, 81, 88, 85
92, 105, 97, 81, 89, 85
89, 97, 93, 81, 95, 85
89, 95, 92, 81, 87, 85
91, 105, 95, 81, 87, 83
83, 90, 86, 81, 95, 85
83, 92, 88, 81, 88, 85
89, 103, 93, 81, 87, 85
91, 99, 95, 81, 89, 85
83, 97, 87, 81, 95, 85
85, 99, 89, 81, 87, 85
89, 96, 92, 81, 95, 85
91, 99, 95, 81, 87, 83
83, 95, 85, 81, 87, 85
85, 91, 88, 81, 95, 85
89, 104, 93, 81, 88, 85
91, 105, 95, 81, 88, 85
83, 91, 87, 81, 93, 85
85, 93, 89, 81, 88, 85
91, 107, 95, 81, 87, 83
89, 96, 92, 81, 95, 85
85, 93, 89, 81, 87, 85
83, 95, 86, 81, 88, 85
93, 101, 97, 81, 95, 85
89, 99, 95, 81, 88, 85
85, 100, 89, 81, 88, 85
83, 91, 87, 81, 88, 85
92, 99, 95, 81, 95, 83
89, 103, 92, 81, 88, 85
85, 91, 87, 81, 88, 85
83, 97, 86, 81, 88, 85
92, 105, 95, 81, 89, 85
89, 103, 93, 81, 87, 85
85, 93, 89, 81, 96, 91
83, 97, 87, 81, 87, 85
85, 93, 89, 81, 95, 85
83, 91, 87, 81, 88, 85
91, 106, 95, 81, 89, 85
89, 97, 93, 81, 94, 85
